Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-07 18:00:00,274125.0,0.0,0.0,0.0,27404.5498099
2017-09-07 19:00:00,280500.0,0.0,0.0,0.0,27404.5498099
2017-09-07 20:00:00,286875.0,0.0,0.0,0.0,27404.5498099
2017-09-07 21:00:00,293250.0,0.0,0.0,0.0,27404.5498099
2017-09-07 22:00:00,299625.0,0.0,0.0,0.0,27404.5498099
2017-09-07 23:00:00,306000.0,0.0,0.0,0.0,27404.5498099
2017-09-08 00:00:00,312375.0,5737.5,0.0,5737.5,33142.0498099
2017-09-08 01:00:00,318750.0,11475.0,0.0,11475.0,38879.5498099
2017-09-08 02:00:00,325125.0,17212.5,0.0,17212.5,44617.0498099
2017-09-08 03:00:00,331500.0,22950.0,0.0,22950.0,50354.5498099
